reg_ts;uid
1600383252;1100275
1600383305;1100276
1600383359;1100277
1600383412;1100279
1600383465;1100280
1600383518;1100281
1600383571;1100282
1600383624;1100283
1600383677;1100284
1600383730;1100285
1600383783;1100286
1600383836;1100288
1600383889;1100289
1600383942;1100290
1600383995;1100291
1600384048;1100292
1600384101;1100293
1600384154;1100294
1600384207;1100295
1600384260;1100296
1600384313;1100297
1600384366;1100298
1600384419;1100299
1600384472;1100300
1600384525;1100301
1600384578;1100302
1600384631;1100303
1600384684;1100304
1600384737;1100306
1600384790;1100307
1600384844;1100308
1600384897;1100309
1600384950;1100310
1600385003;1100311
1600385056;1100312
1600385109;1100313
1600385162;1100314
1600385215;1100315
1600385268;1100316
1600385321;1100317
1600385374;1100318
1600385427;1100319
1600385480;1100320
1600385533;1100321
1600385586;1100322
1600385639;1100324
1600385692;1100325
1600385745;1100326
1600385798;1100327
1600385851;1100329
1600385904;1100330
1600385957;1100331
1600386010;1100332
1600386063;1100333
1600386116;1100334
1600386169;1100336
1600386222;1100337
1600386275;1100338
1600386328;1100339
1600386382;1100340
1600386435;1100341
1600386488;1100342
1600386541;1100343
1600386594;1100345
1600386647;1100346
1600386700;1100347
1600386753;1100348
1600386806;1100350
1600386859;1100351
1600386912;1100352
1600386965;1100353
1600387018;1100354
1600387071;1100355
1600387124;1100356
1600387177;1100357
1600387230;1100358
1600387283;1100359
1600387336;1100360
1600387389;1100361
1600387442;1100362
1600387495;1100364
1600387548;1100365
1600387601;1100366
1600387654;1100367
1600387707;1100368
1600387760;1100369
1600387813;1100370
1600387866;1100371
1600387919;1100372
1600387972;1100373
1600388026;1100374
1600388079;1100375
1600388132;1100376
1600388185;1100377
1600388238;1100378
1600388291;1100379
1600388344;1100380
1600388397;1100381
1600388450;1100382
1600388503;1100383
1600388556;1100384
1600388609;1100385
1600388662;1100386
1600388715;1100387
1600388768;1100388
1600388821;1100389
1600388874;1100390
1600388927;1100391
1600388980;1100392
1600389033;1100393
1600389086;1100394
1600389139;1100395
1600389192;1100396
1600389245;1100397
1600389298;1100398
1600389351;1100399
1600389404;1100400
1600389457;1100401
1600389510;1100402
1600389563;1100403
1600389616;1100407
1600389669;1100408
1600389723;1100409
1600389776;1100410
1600389829;1100411
1600389882;1100412
1600389935;1100413
1600389988;1100414
1600390041;1100415
1600390094;1100416
1600390147;1100417
1600390200;1100418
1600390253;1100419
1600390306;1100420
1600390359;1100421
1600390412;1100422
1600390465;1100423
1600390518;1100424
1600390571;1100425
1600390624;1100426
1600390677;1100428
1600390730;1100429
1600390783;1100430
1600390836;1100431
1600390889;1100432
1600390942;1100433
1600390995;1100434
1600391048;1100435
1600391101;1100436
1600391154;1100437
1600391207;1100438
1600391260;1100439
1600391313;1100440
1600391366;1100442
1600391419;1100443
1600391472;1100444
1600391526;1100446
1600391579;1100447
1600391632;1100448
1600391685;1100449
1600391738;1100450
1600391791;1100451
1600391844;1100452
1600391897;1100453
1600391950;1100454
1600392003;1100455
1600392056;1100456
1600392109;1100457
1600392162;1100458
1600392215;1100459
1600392268;1100460
1600392321;1100461
1600392374;1100462
1600392427;1100463
1600392480;1100464
1600392533;1100465
1600392586;1100467
1600392639;1100468
1600392692;1100469
1600392745;1100470
1600392798;1100471
1600392851;1100472
1600392904;1100473
1600392957;1100474
1600393010;1100475
1600393063;1100476
1600393116;1100477
1600393169;1100478
1600393222;1100479
1600393275;1100480
1600393328;1100481
1600393381;1100484
1600393434;1100485
1600393488;1100486
1600393541;1100487
1600393594;1100489
1600393647;1100490
1600393700;1100491
1600393753;1100492
1600393806;1100493
1600393859;1100494
1600393912;1100495
1600393965;1100496
1600394018;1100497
1600394071;1100498
1600394124;1100499
1600394177;1100500
1600394230;1100501
1600394283;1100502
1600394336;1100503
1600394389;1100504
1600394442;1100505
1600394495;1100506
1600394548;1100507
1600394601;1100508
1600394654;1100509
1600394707;1100510
1600394760;1100511
1600394813;1100512
1600394866;1100513
1600394919;1100514
1600394972;1100515
1600395025;1100516
1600395078;1100517
1600395131;1100519
1600395184;1100520
1600395237;1100521
1600395290;1100522
1600395343;1100523
1600395396;1100524
1600395449;1100525
1600395502;1100526
1600395555;1100527
1600395609;1100528
1600395662;1100529
1600395715;1100530
1600395768;1100531
1600395821;1100532
1600395874;1100533
1600395927;1100534
1600395980;1100535
1600396033;1100536
1600396086;1100537
1600396139;1100538
1600396192;1100539
1600396245;1100540
1600396298;1100541
1600396351;1100542
1600396404;1100543
1600396457;1100544
1600396510;1100545
1600396563;1100546
1600396616;1100548
1600396669;1100549
1600396722;1100550
1600396775;1100551
1600396828;1100552
1600396881;1100553
1600396934;1100554
1600396987;1100557
1600397040;1100559
1600397093;1100560
1600397146;1100561
1600397199;1100562
1600397252;1100563
1600397305;1100564
1600397358;1100565
1600397411;1100566
1600397464;1100568
1600397517;1100569
1600397570;1100570
1600397623;1100571
1600397676;1100574
1600397729;1100575
1600397782;1100577
1600397835;1100579
1600397889;1100581
1600397942;1100582
1600397995;1100584
1600398048;1100585
1600398101;1100586
1600398154;1100587
1600398207;1100588
1600398260;1100589
1600398313;1100591
1600398366;1100592
1600398419;1100593
1600398472;1100594
1600398525;1100596
1600398578;1100597
1600398631;1100599
1600398684;1100600
1600398737;1100601
1600398790;1100602
1600398843;1100603
1600398896;1100604
1600398949;1100605
1600399002;1100606
1600399055;1100607
1600399108;1100608
1600399161;1100609
1600399214;1100610
1600399267;1100611
1600399320;1100612
1600399373;1100613
1600399426;1100614
1600399479;1100616
1600399532;1100617
1600399585;1100618
1600399638;1100619
1600399691;1100620
1600399744;1100621
1600399797;1100622
1600399850;1100623
1600399903;1100624
1600399956;1100625
1600400009;1100626
1600400062;1100627
1600400115;1100628
1600400168;1100629
1600400221;1100630
1600400274;1100631
1600400327;1100632
1600400380;1100634
1600400433;1100635
1600400487;1100636
1600400540;1100637
1600400593;1100638
1600400646;1100639
1600400699;1100640
1600400752;1100641
1600400805;1100642
1600400858;1100643
1600400911;1100644
1600400964;1100645
1600401017;1100646
1600401070;1100648
1600401123;1100649
1600401176;1100650
1600401229;1100651
1600401282;1100652
1600401335;1100653
1600401388;1100654
1600401441;1100655
1600401494;1100656
1600401547;1100657
1600401600;1100658
1600401653;1100659
1600401706;1100660
1600401759;1100661
1600401812;1100662
1600401865;1100664
1600401918;1100665
1600401971;1100666
1600402024;1100667
1600402077;1100668
1600402130;1100669
1600402183;1100670
1600402236;1100671
1600402289;1100672
1600402342;1100673
1600402395;1100674
1600402448;1100675
1600402501;1100676
1600402554;1100677
1600402607;1100678
1600402660;1100679
1600402713;1100681
1600402766;1100682
1600402819;1100683
1600402872;1100684
1600402925;1100685
1600402978;1100686
1600403031;1100687
1600403084;1100688
1600403137;1100690
1600403190;1100691
1600403243;1100692
1600403296;1100693
1600403349;1100694
1600403402;1100695
1600403455;1100696
1600403509;1100697
1600403562;1100698
1600403615;1100699
1600403668;1100700
1600403721;1100701
1600403774;1100702
1600403827;1100703
1600403880;1100704
1600403933;1100705
1600403986;1100707
1600404039;1100708
1600404092;1100709
1600404145;1100710
1600404198;1100711
1600404251;1100712
1600404304;1100713
1600404357;1100714
1600404410;1100715
1600404463;1100718
1600404516;1100719
1600404569;1100720
1600404622;1100722
1600404675;1100723
1600404728;1100724
1600404781;1100726
1600404834;1100727
1600404887;1100728
1600404940;1100729
1600404993;1100730
1600405046;1100731
1600405099;1100732
1600405152;1100733
1600405205;1100734
1600405258;1100735
1600405311;1100736
1600405364;1100737
1600405417;1100738
1600405470;1100739
1600405523;1100740
1600405576;1100741
1600405629;1100743
1600405682;1100744
1600405735;1100745
1600405788;1100746
1600405841;1100748
1600405894;1100749
1600405947;1100750
1600406000;1100751
1600406053;1100752
1600406106;1100753
1600406159;1100754
1600406212;1100755
1600406265;1100756
1600406318;1100757
1600406371;1100760
1600406424;1100761
1600406477;1100762
1600406530;1100763
1600406583;1100764
1600406636;1100765
1600406689;1100766
1600406742;1100767
1600406795;1100768
1600406848;1100769
1600406901;1100770
1600406954;1100772
1600407007;1100773
1600407060;1100776
1600407113;1100779
1600407166;1100780
1600407219;1100781
1600407273;1100782
1600407326;1100783
1600407379;1100784
1600407432;1100785
1600407485;1100786
1600407538;1100787
1600407591;1100788
1600407644;1100789
1600407697;1100790
1600407750;1100791
1600407803;1100792
1600407856;1100793
1600407909;1100794
1600407962;1100795
1600408015;1100796
1600408068;1100797
1600408121;1100798
1600408174;1100799
1600408227;1100800
1600408280;1100801
1600408333;1100802
1600408386;1100803
1600408439;1100804
1600408492;1100805
1600408545;1100806
1600408598;1100808
1600408651;1100809
1600408704;1100810
1600408757;1100811
1600408810;1100812
1600408863;1100813
1600408916;1100814
1600408969;1100815
1600409022;1100816
1600409075;1100817
1600409128;1100818
1600409181;1100819
1600409234;1100820
1600409287;1100821
1600409340;1100822
1600409393;1100824
1600409446;1100825
1600409499;1100827
1600409552;1100828
1600409605;1100829
1600409658;1100830
1600409711;1100832
1600409764;1100833
1600409817;1100834
1600409870;1100837
1600409923;1100838
1600409976;1100839
1600410029;1100840
1600410082;1100841
1600410135;1100842
1600410188;1100843
1600410241;1100844
1600410294;1100845
1600410347;1100846
1600410400;1100847
1600410453;1100848
1600410506;1100849
1600410559;1100850
1600410612;1100851
1600410665;1100852
1600410718;1100853
1600410771;1100854
1600410824;1100855
1600410877;1100856
1600410930;1100857
1600410983;1100858
1600411036;1100860
1600411089;1100862
1600411142;1100864
1600411195;1100865
1600411248;1100866
1600411301;1100867
1600411354;1100868
1600411407;1100869
1600411460;1100870
1600411513;1100871
1600411566;1100872
1600411619;1100873
1600411672;1100874
1600411725;1100875
1600411778;1100876
1600411831;1100877
1600411884;1100878
1600411937;1100880
1600411990;1100881
1600412043;1100882
1600412096;1100883
1600412149;1100885
1600412202;1100886
1600412255;1100887
1600412308;1100888
1600412361;1100889
1600412414;1100890
1600412467;1100891
1600412520;1100892
1600412573;1100893
1600412626;1100894
1600412679;1100895
1600412732;1100896
1600412785;1100897
1600412839;1100898
1600412892;1100899
1600412945;1100900
1600412998;1100901
1600413051;1100902
1600413104;1100903
1600413157;1100904
1600413210;1100905
1600413263;1100906
1600413316;1100907
1600413369;1100908
1600413422;1100909
1600413475;1100911
1600413528;1100912
1600413581;1100913
1600413634;1100914
1600413687;1100915
1600413740;1100916
1600413793;1100917
1600413846;1100918
1600413899;1100919
1600413952;1100920
1600414005;1100921
1600414058;1100922
1600414111;1100923
1600414164;1100925
1600414217;1100926
1600414270;1100927
1600414323;1100928
1600414376;1100929
1600414429;1100930
1600414482;1100931
1600414535;1100932
1600414588;1100933
1600414641;1100934
1600414694;1100935
1600414747;1100936
1600414800;1100937
1600414853;1100938
1600414906;1100939
1600414959;1100941
1600415012;1100942
1600415065;1100943
1600415118;1100944
1600415171;1100945
1600415224;1100947
1600415277;1100948
1600415330;1100949
1600415383;1100950
1600415436;1100951
1600415489;1100952
1600415542;1100954
1600415595;1100955
1600415648;1100956
1600415701;1100957
1600415754;1100959
1600415807;1100960
1600415860;1100961
1600415913;1100962
1600415966;1100964
1600416019;1100965
1600416072;1100966
1600416125;1100967
1600416178;1100968
1600416231;1100969
1600416284;1100970
1600416337;1100971
1600416390;1100972
1600416443;1100973
1600416496;1100974
1600416549;1100975
1600416602;1100976
1600416655;1100977
1600416708;1100978
1600416761;1100979
1600416814;1100980
1600416867;1100981
1600416920;1100982
1600416973;1100983
1600417026;1100984
1600417079;1100986
1600417132;1100987
1600417185;1100988
1600417238;1100990
1600417291;1100992
1600417344;1100993
1600417397;1100994
1600417450;1100995
1600417503;1100996
1600417556;1100997
1600417609;1100998
1600417662;1100999
1600417715;1101000
1600417768;1101001
1600417821;1101002
1600417874;1101004
1600417927;1101005
1600417980;1101006
1600418033;1101007
1600418086;1101008
1600418139;1101009
1600418192;1101011
1600418245;1101012
1600418298;1101013
1600418351;1101014
1600418404;1101015
1600418457;1101017
1600418510;1101018
1600418563;1101019
1600418616;1101020
1600418669;1101021
1600418722;1101022
1600418775;1101023
1600418828;1101024
1600418881;1101025
1600418934;1101026
1600418987;1101027
1600419040;1101028
1600419093;1101029
1600419146;1101031
1600419199;1101032
1600419252;1101033
1600419305;1101034
1600419358;1101035
1600419411;1101036
1600419464;1101037
1600419517;1101038
1600419570;1101040
1600419623;1101041
1600419676;1101042
1600419729;1101043
1600419782;1101044
1600419835;1101045
1600419888;1101046
1600419941;1101047
1600419994;1101048
1600420047;1101049
1600420100;1101050
1600420153;1101051
